문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
애비시벌 한남새끼들 얼마나 편하게 살면 저런 기본 상식도 안지켜서 살인하노? 살인자새끼 지가 살인해놓고도 sns에서 그 부랄 떤거노? 좆뱅 대성이 음주운전으로 로드킬한 것보다 죄질 심각하노,0,0,0,0,0,0,0,0,1,1
늙은 한녀는 싹 다 죽여서 돼지사료로나 써야 함,0,0,0,0,0,0,0,0,0,1
장애남만 가득한 나라라 저게 정상이 되노 내조국이었음 저렇게 애새끼 기형적이게 키우면 국가에서 추방당하노,0,0,0,0,0,0,0,0,1,1
유아인한테 개털리는 병신년들이 누굴평가해 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,0,0,1,1
안철수 홧팅~~어짜피 호남은 대한민국땅 아니다.,0,0,0,1,0,0,0,0,1,0
탈북자 새끼들 다 북한으로 돌려보내야한다 얘들은 자기 조국을 배신한 변절자다참고로 알겠지만 배신을 한번하면 또 두번하고 그 이상으로 한다,0,1,0,0,0,0,0,0,1,0
추미애를 여자로 보는이 없다 남자보다 더하면 더했지 자건 여성도 남성도 아닌 괴물이지,0,0,0,0,0,0,0,0,1,1
어디 천조국만 그러겠냐세계 어딜가든 마찬가지지조셴징이 해외 나가서 제일 조심해야되는건 조셴징이다센적센은 과학임,0,1,0,0,0,0,0,0,1,0
끝자가 X산?끄덕끄덕,0,0,0,0,0,0,0,1,0,0
안철수 말에 공감하는이가 많다는건 성소수자들의 인격과 취향을 존중하지만 남녀노소 전부가 보는 광장에서 하는건 아이들의 정서발달에 악영향을 줄수있다는 판단이다 성소수자들의 권리도 중요하지만 반대로 보고싶지않은 이들의 권리도 있다는게 옳은말아닌가,1,0,0,0,0,0,0,0,1,0
송주성 인턴기자님 이거 컨펌 제대로 받고 올린거 맞죠?,0,0,0,0,0,0,1,0,1,0
일게이 여러분들은 저런 글쓴이처럼 되면 안됩니다,0,0,0,0,0,0,1,0,0,0
뭐만 하면 중국공략... 저러고 기어나가서 제댜로 성공한 벤처가 얼마나 된다고,0,0,0,0,0,0,1,0,0,0
작년에 그렇게 아묻따 보지뽑으랬는데도 정신못차리고 쌍도틀딱 이니뽑은 것들 때문에 완벽한 자지독재국됐노. 뒤늦게나마 쎄한거 눈치챈년들이라도 끌어모아서 좆불시위 열어야된다이기 재앙이 탄핵시켜야되노,0,0,1,1,0,0,0,0,1,1
동성애는 심각한 정신질환이다 과거 나병환자처람 한 섬에 죽을때까지 격리시키는게 옳은 처사다,1,0,0,0,0,0,0,0,0,0
ㅋㅋㅋ 사스가,0,0,0,0,0,0,0,1,0,0
게임속 성차별해결,0,0,0,0,0,0,0,1,0,0
국민과 의원들이 힘을 합쳐 꼭 막아내길 바랍니다!!!,0,0,0,0,0,0,0,1,0,0
남퀴벌레 깔깔,0,0,0,0,0,0,0,0,0,1
"조국비리, 북한목선, 북한청년들강제북송, 태양광, 탈원전, 노조불법행위묵인,,,,게이트가너무많다",0,0,0,0,0,0,1,0,1,0
전광훈 되려고?,0,0,0,0,0,0,1,0,1,0
호모게이 에이즈병균똥고들 제발 그만좀 설쳐대라ᆢ 정신병치료가 필요한 환우들이 정치한다고 설져대니ᆢᆢ심상정 같은애가 꿀빨지,1,0,0,0,0,0,0,0,1,0
5년씩이나 참았다구? 거짓말~~저년이나 박용수 할매나 김지은이나,0,0,0,0,0,0,0,0,1,1
김치녀가 되고싶다 이기야~~~ 김치녀 힘조~~~~,0,0,0,0,0,0,0,0,0,1
ㅋㅋ 그남들 상처 받고 집에서 앙앙 울다가 앙칼지게 비싼척하노 ㅋㅋㅋ 못생긴 남자의 삶이 원래 그렇게 비참한걸 어쩌겠냐 이기야 ㅋㅋㅋ,0,0,0,0,0,1,0,0,0,1
윤석렬은 더 패미인데 개무식한 새끼. 그 주둥이 다물라,0,0,0,0,0,0,1,0,1,0
왜구들이 박영선이가 나오길 바라는거쥐?,0,1,0,0,0,0,0,0,1,0
흉자련들 저러고 단톡방에 혐애고민같은거 싸지르더노. 그럴 때마다 ^남자들이 다 그렇지 너가 이해 못해서 그럼^하면 갑자기 페미로 돌변하노 ㅋㅋㅋ 흉자는 그냥 봊나 참다가 알아서 빨간약 먹게하면되도 극한으로 치닫게하되 감정쓰레기통역할은 도맡지 말아라이기이기,0,0,0,0,0,0,0,0,0,1
세상은 넓고 변태는 많다,0,0,0,0,0,0,1,0,0,0
파오후새기가 이국주논하네 ㅋㅋㅋㅋㅋㅋㅋㅋ 지들인생지들이즐기고사는거지 뭐하러신고해 찐따돼지새기야 ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,1,0
와 이거 ㄹㅇ맞노. 내가 항상 후려침겪는다이기야. 본인이 잘난걸 당연히 알고 그에맞게 행동하는건데 그게 잘난6척9으로 보인다는게 노무현 가소롭노. 질투할수록 ㅎㅌㅊ인게 놈딱 티난다익이,0,0,0,0,0,0,1,0,1,0
개독새끼들이 박정희를 재림예수로 보고 쭉쭉빠는구나,0,0,0,0,1,0,0,0,1,0
이명박근혜는 혐오해도 되는데 동성애자는 안돼?,1,0,0,0,0,0,0,0,1,0
한녀는 거르는게 답임,0,0,0,0,0,0,0,0,0,1
남자는 미남인데....,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋ 가만 두지 왜 말려서 ㅋㅋㅋㅋㅋ가해자는 죽어서 보상 받지도 못함 ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
"ㅋㅋㅋㅋㅋ 검새 출신 변호사 서방과 검새인 아들의 당신의 본색은 나경원과 간철수 캠프의 자문역할을 맡을때 본색이 드러났다 범죄자의 심리는 이수정이 잘 알지만 이수정의 심리는 국민이 잘 알고있다 ""니는 정치인이라는 거""",0,0,0,0,0,1,0,0,1,0
이게 뭔 코미디냐 신천지가 이렇게 많았다니 교총회장 심재철 명성교회 부목사...ㅋㅋㅋㅋ,0,0,0,0,1,0,0,0,1,0
