문장,성소수자,인종국적,연령,지역,종교,기타혐오,악플욕설,clean,개인지칭,성별
포주가 전라도를 물로봤네 그쪽동네에서 포주짓하려면 투기종목 아마추어 타이틀정도는 있어야한다 사시미는 항상 차고다녀야하고,0,0,0,1,0,0,0,0,0,0
관잦도 할수있다! 정치적 명예자살남!!!^느^ 힘내라 이기야!!,0,0,0,0,0,0,0,0,0,1
ㅅㅂ 좆나 빡친다.,0,0,0,0,0,0,1,0,0,0
둘째짤까지 보는데도 암 초기증상 나타나서 스크롤 쭉내렸다,0,0,0,0,0,0,1,0,0,0
요즘 말마다 애미뒤진 붙히는것도 뵈기싫은데..진짜 저게 유쾌한거냐..?,0,0,0,0,0,0,0,1,0,0
"이제 문화가 바뀔때가 되었나보다. 대형,초대형으로 많은 군중을 동원하는 것을 자랑하던 종교,예식,장례,응원 등의 세를 과시하는 문화가 서서히 규모가 줄어가야 할듯 하다. 특히 예식이나 장례등은 평소 교류가 있던 가까운 친지등이 참석함이 옳을것으로 봄",0,0,0,0,0,0,0,1,0,0
똥꼬충이 개소리 계속 하게 할꺼냐...,1,0,0,0,0,0,0,0,0,0
동성연애는 절대 사절 변태사절!!,1,0,0,0,0,0,0,0,0,0
노잼노잼 어인정 홍어,0,0,0,1,0,0,0,0,0,0
어차피 일베망했어,0,0,0,0,0,0,0,1,0,0
근데 막심 저거는 뭔드립이냐?,0,0,0,0,0,0,0,1,0,0
자한당 암개들 아주 쑈를하네 노처녀인거자랑하냐?? 숫처녀냐? ㅅㅅ도안해봤냐??? ㅋㅋㅋㅋ,0,0,1,0,0,0,0,0,0,1
사회주의로 가는게아니라 이미 우린 공산주의임 ㅋㅋ,0,0,0,0,0,0,0,1,0,0
백퍼 그럴거다,0,0,0,0,0,0,0,1,0,0
제발 좀 다 꺼져랑,0,0,0,0,0,0,1,0,0,0
지지율이 올라가면 올라갔지 떨어지지는 않을듯.. 서울시장 준비 많이 한거 같네요..,0,0,0,0,0,0,0,1,0,0
다녀왔노 흑좆나 노타격인 워딩 쓰면서 자들자들 애잔하노 ㅉ,0,0,0,0,0,0,1,0,0,0
한남충들 한국여자 만날생각하노 재기 생각은 왜 안하노,0,0,0,0,0,0,0,0,0,1
정말 소름 끼치네요. 자기를 끼리만 동성애를 하는것이 아니고 아무 상관도 없는 사람을 성폭행하고 살인까지 하는것이 정상인가요.  앞으로는 이런 말도 할 수 없게 만드는 것이 차별금지법입니다. 범죄자들의 인권만이 존중받는 악한세상.,1,0,0,0,0,0,0,0,0,0
종교는 만악의 근원,0,0,0,0,1,0,0,0,0,0
사실 저도 군대 갔다오기 전에 철이 없었어요.. 여자들도 군대 갔다오면 더 애국하고 철들거예요,0,0,0,0,0,0,0,0,0,1
크리스찬 화이팅,0,0,0,0,0,0,0,1,0,0
사형시켜라.능지처참,0,0,0,0,0,0,1,0,0,0
첫짤 애기엄마 표정 죽인다,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋㅋㅋㅋㅋ헐... 대한민국에서 기독교를 이기는 단체가 있단 말인가?그냥 다 떠나서 졸라 신기 ㅋㅋㅋ내가 볼땐 이건 한발 후퇴다기독교가 가만히 안있을듯 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
나름대로 정리해봤다 게이들아 참고해라,0,0,0,0,0,0,0,1,0,0
남이 쓰레기통에 오줌을 싸든 말든 뭔 상관이야.그리고 칼은 필수로 가지고 다녀라.시비 붙었을 때 칼은 필수야,0,0,0,0,0,0,0,1,0,0
무식해서 그렇다. 머구 무식하고 답답한 사고방식 가진 인간들 많다,0,0,0,1,0,0,0,0,0,0
난 파란눈,0,0,0,0,0,0,0,1,0,0
첫짤 젖크기 둘다 같아보임그러니 당연히 골반큰애 고르지,0,0,0,0,0,0,1,0,0,0
나보다 쎄보임 ㄷㄷ,0,0,0,0,0,0,0,1,0,0
링크 누르지말고 먹금해라 이니야,0,0,0,0,0,0,1,0,0,0
짱퀴벌레 새끼들결국엔동북공정 성공했네 조선족 멸족하고조선족이랑 한국인들 이간질하고연변 꿀꺽,0,1,0,0,0,0,0,0,0,0
꿈이 경찰 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
돈이 중하지?,0,0,0,0,0,0,0,1,0,0
재덜 진짜 맘충이 아니라 북지령 간첩공범이야,0,0,0,0,0,0,0,0,0,1
ㅇㄱㄱㅆㄹㅇ 두유노김치? 두유노비빔밥? 굳이 매운거랑 쓰까놓은비주얼 이런거 외국인들 싫어하는거 알면서도 이거좋아해조! 좋아해주면 넌 개념외국인이야!,0,0,0,0,0,0,0,1,0,0
건장한 무슬림 청년 하앜 너무좋다,0,0,0,0,0,0,0,1,0,0
그만하세요 칭찬받더니 선 넘네~~~~,0,0,0,0,0,0,0,1,0,0
저도 페미니즘이 성공하지 못하는 이유가 휴머니즘이 없기 때문이라고 생각해요.,0,0,0,0,0,0,0,1,0,0
홍어새끼들 다 얼로갔냐?,0,0,0,1,0,0,0,0,0,0
이래서 틀딱 / 어르신 분류를 해야하는거다.노인공경은 해야하는데나이값 못하는 반송장 새끼들은 사람대접 해줄 필요없다,0,0,1,0,0,0,0,0,0,0
그냥 인정이기 이전에 관심이 없으니까 니들끼리 조용히살아 신경안쓸게 제발 보여줘야 행복한거니 본인 만족하며 조용히 살자 제발,0,0,0,0,0,0,1,0,0,0
일베가 대단함을 느낌,0,0,0,0,0,0,0,1,0,0
오래살고 싶은가보다.육체의 한계는 어쩔수없나보다,0,0,0,0,0,0,0,1,0,0
그래서 어디서 한답니까? 꼭 좀 하라고 해주고 싶네요,0,0,0,0,0,0,0,1,0,0
군대에서나 교회에서나 똥센징들의 주특기는 역시나 똥쳐먹는거네.유사짱깨 씹새끼들.,0,1,0,0,0,0,0,0,0,0
일베에서 저렇게 생긴 애들이 키부심부리는것임,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋㅋ 정게분리 해놨는데이젠 내정간섭도 해야하노짱깨새끼들이랑 다른게 뭐지 ㅋㅋㅋㅋ,0,1,0,0,0,0,0,0,0,0
완치 아니고 처음부터 음성이라고 하던데요?,0,0,0,0,0,0,0,1,0,0
"혐오스럽게 하던, 보기좋게 하던지간에 동성애자들은 가능한 다 살처분하는게 공익차원에서 바람직한 대안임",1,0,0,0,0,0,0,0,0,0
사회가아니라 숙대.,0,0,0,0,0,0,0,1,0,0
한국 교회를 잘 리더해주실 총회장님 응원하며 기도합니다,0,0,0,0,0,0,0,1,0,0
신발 외노자들 다 추방해라,0,1,0,0,0,0,0,0,0,0
개한심하노 ㅋ 뇌나 좆이나 다 유충때 성장 멈췄노ㅋㅋ,0,0,1,0,0,0,0,0,0,1
나도 성소수자란 단어가 좆같았어,1,0,0,0,0,0,0,0,0,0
좆만이 집 좋네,0,0,0,0,0,0,1,0,0,0
추미애를 여자로 보는이 없다 남자보다 더하면 더했지 자건 여성도 남성도 아닌 괴물이지,0,0,0,0,0,0,0,0,1,1
같이 편 먹더니 이제 지들끼리 치고박고 난리네,0,0,0,0,0,0,0,1,0,0
나 정말 정말 몰라서 그러는데... 워마드는 일베에 적 아니냐? 근데 재들도 문재앙 싫어함? 저기 등치크고 성격 나쁜 여자애들 집단 아니냐? 근데 재들이 문재앙 뇌물현 저정도로 싫어 하면 우리 편이네,0,0,0,0,0,0,0,0,1,1
워렌버핏 말이 생각나네 주위에 출세한 사람들이 가족을 정작 챙기지 못해 불행한 말년을 보내는 이를 자기는 봐 왔다고,0,0,0,0,0,0,0,1,0,0
개독새끼 셀프운지한 노시개 까네,0,0,0,0,1,0,0,0,0,0
내가 처음 일베를 접한 12년도 ..그당시 고2였지...벌써 내년에 24이다,0,0,0,0,0,0,0,1,0,0
느그뷔페니즘좀 강요하지말라고요 씹돼지년들아,0,0,0,0,0,0,0,0,0,1
게임속 성차별해결,0,0,0,0,0,0,0,1,0,0
원래 먹사는 거짓말잘합니다,0,0,0,0,1,0,0,0,0,0
이래서 양성평등 싫음 ㅅㅂ,0,0,0,0,0,1,0,0,0,0
cia에는 확실한 친북 증거 들어 올리는 거다.,0,0,0,0,0,0,0,1,0,0
오비 골든라거가 존나 맛 있었는데 시발 단종됨,0,0,0,0,0,0,0,1,0,0
엘리베이터 타야하나 ㄷㄷㄷㄷㄷ,0,0,0,0,0,0,0,1,0,0
이시국에 먼말이더냐,0,0,0,0,0,0,0,1,0,0
솔직히 맞는말이잖아 대놓고는 말못하지만,0,0,0,0,0,0,0,1,0,0
이런식의 보도가 사회적 약자를 더 몰아넣고 더 음성적으로 움직이게하는것은 아닐런지요?,0,0,0,0,0,0,1,0,0,0
예쁘고 잘난 여자가 ㅆㅎㅌㅊ 냄져한테 후려쳐져서 사는 현실 보고도 그런말이 나오냐고해봐라 지금 현실이 그렇게 도덕못잃고 코르셋 조여 살아서 얻는 결과가 결국 루저한남충이라는걸 깨달아야된다. 그말조차 안통하면 ㄹㅇ 지맘대로 살라하고 상종 말라이기야,0,0,0,0,0,0,0,0,0,1
맨마지막에 헛소리하는데 뭐가 존경스럽노,0,0,0,0,0,0,1,0,0,0
김치녀청소부를 왜거부하노 두팔벌려환영해야지 ㅂㅅ아,0,0,0,0,0,0,0,0,0,1
교민들이 큰일하고있네,0,0,0,0,0,0,0,1,0,0
팝콘 꿀맛이노,0,0,0,0,0,0,0,1,0,0
석유로 좀 먹고 사는 말레이시아에 붙어사는 듣보잡 이슬람 왕국미개 클라스 ㄷㄷ해,0,1,0,0,0,0,0,0,0,0
솔직히 저게 상식이고 당연한건데도 우린 당연한거에 열광하고 박수를 쳐야할만큼 이 사회가 심각히 비상식적이란거지..,0,0,0,0,0,0,0,1,0,0
예수님 안 믿으면 지옥간다 기독교를 열심히 믿는 나라는 선진국 된다,0,0,0,0,1,0,0,0,0,0
동성애자는 군 면제받을수있던데트랜스젠더도 되려나,1,0,0,0,0,0,0,0,0,0
결혼 하지 말아야지 씨발 32면 곧 폐경인데,0,0,0,0,0,0,0,0,0,1
이게 게이팝근황은 개뿔 ㅋㅋ 걍 뉴이스트 백호 이런애들 몇명이랑 몬스터엑스 이런팀이 몸으로 미는거지 대부분은 호리호리한 보지들이 좋아하는스타일임,1,0,0,0,0,0,0,0,0,1
들쥐근성이 가득한 민족답게 누군가 선동하고 먼저 나서면 그때 우루루 따라나갈거임...물론 나도 같은민족이니 마찬가지겠지,0,0,0,0,0,0,1,0,0,0
하 시발 야간 편돌이할때 생각나네...야간 8시인가 10시인가 교대가서 아침8시까지 근무서다가 편순이오면 교대하고 집오는길 햇빛 ㅆㅅㅌㅊ ㄹㅇ 야간편돌이만의 감성이있지...,0,0,0,0,0,0,1,0,0,0
기분조지네 애새끼들 존나 꼴보기 싫음,0,0,1,0,0,0,0,0,0,0
대구 살다가 서울 와서 학식 먹는데 충격 먹은게... 소고기 국이 멀게!!!20년 가까이 소고기국이라고 알았던게 소고기국이 아니었던 충격이란,0,0,0,0,0,0,0,1,0,0
다문화 대표해서 비례 대표 되었어도 한국 국회의원으로서 좋은 모습 보여줘서 다문화에 대한 이미지를 좋게 했어야 하는데 지나치게 다문화와 필리핀의 이익만을 챙기려는 모습 보인게 실수,0,0,0,0,0,0,0,1,0,0
이나라는 문워킹하고 있음,0,0,0,0,0,0,0,1,0,0
이걸 실드라고 치다니 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 저거 우리편 아님? ㅋㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
혹은 참사랑가정 뿐이다이기야,0,0,0,0,0,0,0,1,0,0
기간제 교사라 짤릴까봐 대처도 못하고 저러는거 존나 가슴아프다자식들이 지네 아버지가 저러는거 봐쓰면 피눈물 흘릴듯,0,0,0,0,0,0,0,1,0,0
유쾌한거보소 ㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
하 이 개같은 새끼들이랑 틀딱 무슬림 좆족 홍어새끼들은 다 뒤져야됨,0,1,0,0,0,0,0,0,0,0
같이가욥 ~!!,0,0,0,0,0,0,0,1,0,0
6천만원을 들어도 탈모는 막을 수 없다는게 팩트다이기 후장에 힘주지말고 모근에 힘조라 이 똥꼬충들아,1,0,0,0,0,0,0,0,0,0
모든 것은 짱개의 개 흑진핑이 자초.,0,1,0,0,0,0,0,0,1,0
꿀팁 고맙다 게이야 일베 박았다,0,0,0,0,0,0,0,1,0,0
표정이 진심인거 같아서 더 무섭네,0,0,0,0,0,0,1,0,0,0
부산시내는 유료도로 아닌 다리가 찾아보기 힘든데 전라도 다리는 ㅋㅋㅋㅋ 수십개 죄다무료,0,0,0,1,0,0,0,0,0,0
무슬림 이것들은 분쟁을 일으킬 핑계거리만 찾고 있다고 보인다. 모든 테러리스트는 무슬림이다. 따라서 무슬림들은 경계해야 할 대상이다.,0,1,0,0,1,0,0,0,0,0
할례를 대체 왜 옹호하노,0,0,0,0,0,0,0,1,0,0
낙선예약??,0,0,0,0,0,0,0,1,0,0
개독이나 개슬람이나 종교 우선인건 마찬가진데 ㅋㅋ 니가 골수개독을 안만나봤구나,0,0,0,0,1,0,0,0,0,0
여시에서 메갈 띵문 보고 메갈 입성- 망하는거 보고 분노에 가득차서 워마드 들어왔노 껄레껄레,0,0,0,0,0,0,0,1,0,0
진짜 조선족못들어오게좀했으면좋겠다시발,0,1,0,0,0,0,0,0,0,0
나는 2006년 월드컵 재경기한다고서명했는데지금보면 참 바보였다,0,0,0,0,0,0,0,1,0,0
서강대 클라스 좀 보소... 지잡대 다 됬네,0,0,0,0,0,1,0,0,0,0
vpn 돌리면 안전하노?,0,0,0,0,0,0,0,1,0,0
머장이라 하지말고 대장이라고 똑바로 써라. 한남 새끼들 조롱할때나 머장이라고 하지 진짜 대장님한테는 대장이라고 똑바로 써라 이기.,0,0,0,0,0,0,0,0,0,1
장애인?장애우?,0,0,0,0,0,0,0,1,0,0
뭘 꽤뚫어,0,0,0,0,0,0,0,1,0,0
우리는 우리정부 90%지지다. 이왜놈들아,0,1,0,0,0,0,0,0,0,0
호남이 원래 곡창지대고 해서 인구 존나 많았으니가 호남 비율이 높긴 높제,0,0,0,0,0,0,0,1,0,0
동성애 법적허용을 절대 반대한다!,1,0,0,0,0,0,0,0,0,0
와 교도소도 아니고 저런 어처구니 없는데서 집단으로 생활하고 참 불쌍타 보내는 부모들이나 있는 학생들이나 시설이 저 모양인데 식단은 안봐도 알겠네 불쌍해 ㅜ.ㅜ,0,0,0,0,0,0,1,0,0,0
솔직히 나대는 새끼들이 꼭 어느지역이든 존재하는데 전라도가 가장 심하다 ㅇㅈ,0,0,0,1,0,0,0,0,0,0
다른것들은 여기저기눈치보느라 입다물고 앉아있네.안철수가 서울시장되어야한다!,0,0,0,0,0,0,0,1,0,0
웃챙ㅋㅋㅋㅋㅋㅋ써먹어야겠노^느^,0,0,0,0,0,0,0,1,0,0
역사의 진실을 믿기 어려우면 확인 하세요 !,0,0,0,0,0,0,0,1,0,0
마주작 대구였노 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
이런 글 퍼오는 이유를 모르겠음 저런걸로 페미 감별도 안 될 뿐더러 페미면 어쩔 건데요 스토킹이라도 할 건지,0,0,0,0,0,0,0,1,0,0
정말 안산은... 뭐라 해야하냐,0,0,0,0,0,0,0,1,0,0
비계덩어리들이 뭘 알겠냐,0,0,0,0,0,0,1,0,0,0
하느님 =하나님=야훼=알라그냥 종교 따라서 다르게 부르는 거같은 뜻이다.,0,0,0,0,0,0,0,1,0,0
등장한남 반복되는데 좆절한게 더 웃곀ㅋㅋㅋ기기ㄱ,0,0,0,0,0,0,0,0,0,1
막댓 자댕이 자아성찰은 완벽하노 아름답지 않은 냄져는 재기하는 게 답 아니겠노 재기해라이기,0,0,0,0,0,0,0,0,0,1
솔직히 신의한수에서 살인으로 몰아가니까 가세연은 반대 포지션 잡는걸로 밖에 안보임.추가공개된 cctv만 봐도 이상한거 너무 티나는데 ㅋㅋ물론 살인이라기 보다는 A가 엮인 과실치사에 가깝다고 봄. 근데 그게 시체유기가 되버리면 큰 범죄이니,0,0,0,0,0,0,0,1,0,0
동양인이 서구권에서 발발한 종교믿는거 자체가 허영심임,0,1,0,0,1,0,0,0,0,0
동성애자들은 무조건 사형이 답이다,1,0,0,0,0,0,0,0,0,0
만화게이 어서오고~,0,0,0,0,0,0,0,1,0,0
정상인이 이상한사람취급받는 더러운세상. 게이축제가 정상이냐?,1,0,0,0,0,0,0,0,0,0
이종인 인터뷰때 정부로부터 보상 언급한걸보면 ㄹㅇ일듯.,0,0,0,0,0,0,0,1,0,0
26살에 연봉 6000이다 . 믿기싫음 말어라 ~ 니들 이불에서 쉴때 좆빠지게 일하니까 돈버는거임 .,0,0,0,0,0,0,1,0,0,0
좋은 글 잘 읽고갑니다,0,0,0,0,0,0,0,1,0,0
페미니즘할거면 대체 결혼은 왜한거야 걍 이혼해야 하는거 아닌가,0,0,0,0,0,0,0,0,0,1
ㄹㅇ 안개인줄 알았는데 스모그+미세먼지 ㅅㅂ ㅋㅋㅋㅋㅋ,0,0,0,0,0,0,1,0,0,0
미국이 먹으면 전쟁 끝난다! 북한/중국/일본 견제하는 데 남한처럼 좋은 군사상 위치는 없노,0,0,0,0,0,0,0,1,0,0
자발적으로 애미 애비 없이 사는 개독 씹새끼들 ㅊㄱㅎ,0,0,0,0,1,0,0,0,0,0
에펠탑만 가도 시발년들 서명 쪼가리 들고 낚시 존나 함소매치기들도 존나 많고센강 유람선은 타볼만 하다,0,1,0,0,0,0,0,0,0,0
후장팔이 창놈들 우웩,0,0,0,0,0,0,0,0,0,1
되게 무식하당,0,0,0,0,0,0,1,0,0,0
컨셉어그로보소 ㅋㅋㅋㅋ,0,0,0,0,0,0,0,1,0,0
어짜피이만희처럼풀려난다,0,0,0,0,0,0,0,1,0,0
jms아니가,0,0,0,0,0,0,0,1,0,0
주변에 레즈봤는데 똑같이극혐이였다,1,0,0,0,0,0,0,0,0,0
폭언을 했더라도 하나의 고귀한 생명을 뺴앗는것은 심각한 죄입니다,0,0,0,0,0,0,0,1,0,0
아 한남들 다 토막내서 들개먹이로 주고싶노. 모든 생명엔 존재 이유가 있지만 한남들은 그딴거 없노. 들개들의 먹이가 되는 것만이 한남이 세상에 기여하는 유일한 길.. 모든 한남 토막재기 앙망하나이다,0,0,0,0,0,0,0,0,0,1
판사도가해자도 다똑같은것들,0,0,0,0,0,0,1,0,0,0
더 힘들고 어려운일 하니까 더 받는거지 남자라서 더 받냐? 남자랑 똑같은 임금 받고싶으면 공사판 가서 노가다 뛰던가,0,0,0,0,0,0,0,0,0,1
그냥 멀정하게 하면 될걸 똥꼬팬티랑 병신코스프레땜시 똥망,1,0,0,0,0,0,0,0,0,0
저럴땐 남자 모드 ㅋ,0,0,0,0,0,0,0,1,0,0
햇님 누명 벗고 복권해야 한다 이니문강간자집아,0,0,0,0,0,0,0,0,0,1
응안뽑앗어,0,0,0,0,0,0,0,1,0,0
ㅁㅊ...,0,0,0,0,0,0,1,0,0,0
238 한글 자막 설정하면 한국어 뜨노,0,0,0,0,0,0,0,1,0,0
정권 바뀌면 없어져야 할 게시판 - 청와대 국민청원,0,0,0,0,0,0,0,1,0,0
3번아닌가요? 못생기면 게이하면 안되는데... 뭐 현실에선 못생긴 냄져들이나 게이하겠지만,1,0,0,0,0,0,0,0,0,1
이슬람 사라지기를 바란다.,0,0,0,0,1,0,0,0,0,0
초지일관 훌륭한 길을 가시길 기도합니다.,0,0,0,0,0,0,0,1,0,0
진짜 말하는게 연기하는것 같애 ㅋㅋ 영화배우들이 북한말 따라하는거,0,0,0,0,0,0,0,1,0,0
언제나 안보나. 지겹다. 토나올려고 한다.,0,0,0,0,0,0,1,0,0,0
ㅋㅋㅋㅋㅋㅋㅋㅋ 헝겊을 왜 빠노,0,0,0,0,0,0,0,1,0,0
자댕이들 다리없노 왜 다리가 있는데 서서가라고 있는거노 건방지다이기야,0,0,0,0,0,0,0,0,0,1
저새끼 말에서 느꼈다 저건 생리대콜렉터다,0,0,0,0,0,0,0,1,0,0
이쁜애가 생각도 바르노,0,0,0,0,0,0,0,1,0,0
맞노 여자들이 지갑 먹버하는 거 싫으면 안 만나주면 되잖노 김치년들 메갈년들 많은데 왜 여자를 못잃노? 풉킥 하여간 멍청하고 으지도 없노ㅋㅋㅋ,0,0,0,0,0,0,0,0,0,1
부자라고 벌벌기는 시늉도 그만좀 했으면 좋겠다,0,0,0,0,0,0,1,0,0,0
해외한번도 안간년 한번이라도 가란글 링크알려줄 수 있노?? 핑앱 웜송하노 이기,0,0,0,0,0,0,0,1,0,0
한남시계에서 보겸이랑 같은 유형이노 안경버무리만 하면 구별못하겠노 ㅋㅋ,0,0,0,0,0,0,0,0,1,1
ㅆㅂ 나라가 미쳐돌아가는구나 똥꼬충에 레비년들에 아주 개판이네 삼청교육대가 다시 필요한 이유 ㅆㅂ 매엔 장사없다 아주 정산머리를 뜯어고쳐나야 저딴짓을 안하지,1,0,0,0,0,0,0,0,0,0
실제론 거의 아무말도 안함.,0,0,0,0,0,0,0,1,0,0
배는있냐? 기름으로 움직이는거,0,0,0,0,0,0,0,1,0,0
조팔 한남들은 성매매 안하면 죽노? 하다하다 태국사람 감금하면서까지 성매매를 하네 다 죽여버리고 싶다,0,0,0,0,0,0,0,0,0,1
다문화 시발 존나 망한 정책인데이 망할 한국은 왜케 못띄워줘서 안달이냐좀 결혼할거면 돈주고 똥남아년좀 사와서 하지좀 말아라,0,1,0,0,0,0,0,0,0,0
교사 응원,0,0,0,0,0,0,0,1,0,0
러시아 남자들이 한국 남자들을 너무 사랑해서 물리 치료도 시켜준다노,0,0,0,0,0,0,0,0,0,1
판검사 공부한분들은 이런사람위해 잘쓰길... 그 아내랑 동생이 제일악질인듯,0,0,0,0,0,0,0,1,0,0
ㅋㅋㅋㅋㅋㅋ인정사정없노,0,0,0,0,0,0,0,1,0,0
you should be ashamed 등등등 ㅋㅋㅋ 전부 자지놈을 쌍욕하는 덧글들이었노. 참고로 데일리메일은 덧글 빻고 수준낮은 걸로 유우명한 사이트노 ㅋㅋ 그 데일리메일에서도 그정도인데 한남충 당신은 대체.... ^느^,0,0,0,0,0,0,0,0,0,1
게이즈가 아니었노,1,0,0,0,0,0,0,0,0,0
ㅇㄱㄹㅇ 무슬림새끼들 이중좆대가 MTF 젠신병자수준이노,1,0,0,0,1,1,0,0,0,0
왜 가깝고 더 잘기좋은 서유럽국가로 안가고 여기까지 기어왔냐.개슬람은 절대 다른민족과 평화롭게 동화되어 살 수 없는 족속들이다.,0,0,0,0,1,0,0,0,0,0
ㅋㅋㅋ 곧 일베가 클린해지겠구만,0,0,0,0,0,0,0,1,0,0
이게 성차별이라니.. 기자가 페미냐? 니가 사업주인데 일베충인거 당당하게 떠드는 놈 뽑겠냐? 미러링을 하면 받는 취급도 똑같아야지.,0,0,0,0,0,0,0,0,0,1
나이어려도 아기 안낫는 사람도 많은데 가임기 기준이라는 편협한 생각은 너무 시대착오적이라고 생각안됨?,0,0,0,0,0,0,0,1,0,0
키웠더니 아버지를 멀리...,0,0,0,0,0,0,0,1,0,0
또또 여자들만 희생요구 ㅋ,0,0,0,0,0,0,0,1,0,0
죽고싶어하던데...이중인격자니,0,0,0,0,0,0,1,0,0,0
와 개착하노,0,0,0,0,0,0,0,1,0,0
이게 참 나라다,0,0,0,0,0,0,0,1,0,0
물랑루즈 개꿀,0,0,0,0,0,0,0,1,0,0
